TrdDt,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备,国防军工,汽车,商贸零售,餐饮旅游,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子元器件,通信,计算机,传媒,综合
2011-02-21,0.05739759744923055,0.1093366109727922,0.13712303391541122,0.07473966075222938,0.08325677111600512,0.11464206199774257,0.05277668682986397,0.14943129215833767,0.08960049164945125,0.10283164620565023,0.11673756830634846,0.15248316204634532,0.09047936051849864,0.07860583149755752,0.1193035837255865,0.10622242730505019,0.0988726781564434,0.08378710624324841,0.06384115955579117,0.098167691531925,0.03261341131191072,0.08056638609756285,0.08206952829128247,0.05645333168976974,0.1292403521226438,0.10827376499768973,0.1129788003923231,0.08182708926912051,0.10345859124380388
2011-02-22,0.04880432196428558,0.09900169574544324,0.12147157820673314,0.06456806644689655,0.07035560544897632,0.10192860638920756,0.04122834353779803,0.12690900094025798,0.07232756202559135,0.08512349081444934,0.10289256236830045,0.1311033633299258,0.07254059513796723,0.0652643894559665,0.10079261432692264,0.08996471643345093,0.08339164845841719,0.06944688255398943,0.04614094080301355,0.09058453462901436,0.02283774322045173,0.06157251476007267,0.0700885686394351,0.042929067826700196,0.11423386160600373,0.09566927235715994,0.09503620006838295,0.06964111925870176,0.08643268037748446
2011-02-23,0.036543071713441,0.07543474524520104,0.09923574351248121,0.05209408302714172,0.052549166128712445,0.08557194354422124,0.02166418679244992,0.09363420666080896,0.05726961463089763,0.05798753558300736,0.08520494799605932,0.10674563021424369,0.04997544210848445,0.05033446442591669,0.07878487357965713,0.06923819635838967,0.06616383280374924,0.054638975869502525,0.027860085053138813,0.0733480498636625,0.013278492219060689,0.04109561472654395,0.055976501740335166,0.0256578771049907,0.09571045827265541,0.08081078670323158,0.07522166251741805,0.056016058983368776,0.07141524119861471
2011-02-24,0.03824918502748577,0.07454044283009716,0.09314321870112746,0.04877733153393073,0.046452282030924934,0.08369694494227117,0.016334648322371394,0.07944801893837687,0.056339297850106065,0.04698976050580393,0.0811462406229166,0.1033635332991701,0.043741924390952265,0.05156396661853195,0.07227930748687279,0.06267864644560876,0.06246314574809052,0.05294888653856507,0.0240182303963128,0.06747873629397524,0.014031012304057523,0.041811084796636575,0.056557179178551464,0.024914596890380208,0.0908228773574864,0.07515760092575224,0.0708297355678329,0.05881809704117265,0.06909279472232394
2011-02-25,0.029438945186634535,0.06601138257854483,0.08400178305505296,0.0408236548223133,0.03329004246852305,0.07412767324653004,0.002636850287435818,0.06966379719401414,0.05144963432797276,0.029704227435778215,0.06920502028751715,0.09049094735398432,0.03054568648384648,0.048966307191412324,0.061420759620093274,0.05704995827302909,0.05661488929175801,0.04894847826954209,0.02086422936028281,0.05845058303084425,0.009355138133995512,0.035338455511171915,0.04696598787866729,0.015706612596638164,0.07842206855647091,0.06578947066601211,0.0662146742175922,0.05372558562052905,0.06123549485961044
2011-02-28,0.0269803037307218,0.07246933844270553,0.08283654039575292,0.040070455685380826,0.027657714272050913,0.07593351633307338,-0.0015077031674190786,0.06482329699758305,0.05821513813792496,0.027869746078778793,0.06575160473714034,0.09046378028294239,0.03401697212155766,0.057989763218831744,0.053226802838107434,0.0655684761199615,0.057981748366864344,0.0548335124376997,0.02470546484361036,0.06317365568729999,0.009040735075010948,0.03857343666433583,0.04212772005447194,0.014237976751113955,0.07884385174772876,0.06449036525869581,0.06812621990789611,0.05518565784312731,0.05988308591485829
2011-03-01,0.02722120698880656,0.07521769637104991,0.08588808138901283,0.04017652828155474,0.02129348464435529,0.07754106792161922,0.001983213730130559,0.06855669491120318,0.06520559298380003,0.029658130160424796,0.06271551516168253,0.09049752239090937,0.03914203851332347,0.06471260738872397,0.05257673637148756,0.06733047601005843,0.06191958123425491,0.06062412517491212,0.030206583909541097,0.06820198471962105,0.00995193783119178,0.0383682674662309,0.043799440679741675,0.014403702436532183,0.07954474748810741,0.06273946089492724,0.06871923615974551,0.057550915877669376,0.06339212061492355
2011-03-02,0.021514518985240233,0.06716302583028404,0.0770131036312603,0.03230249204098873,0.012507250215643135,0.06921558331983663,-0.009323603918869399,0.05449197052912208,0.06251296556101904,0.01794872194555279,0.047329900728944295,0.07528982585500243,0.03372027826885546,0.059204056327994026,0.04499203572627429,0.0632065231952353,0.054648033193624435,0.05847041393994747,0.02962030821164391,0.061181408972564216,0.012212618763509455,0.030790873586000092,0.03762320340813867,0.00670470794172832,0.06446698616802876,0.05026932794844391,0.05559562838448947,0.04987098606225479,0.05755100326937674
2011-03-03,0.006502499613675172,0.0434983479381635,0.052084077731224095,0.018674602515577884,0.0025904546911655665,0.046640657758114205,-0.02672145156686164,0.03603620754105565,0.04997103681076313,-0.005272180469528478,0.01827110769310409,0.047684629860910266,0.017206914847347037,0.04537187075004295,0.029277834813411195,0.047380103804474,0.03768234874524594,0.040120041220723233,0.018503029761000628,0.03874253744683261,0.017892608630375253,0.017855983468244324,0.03365967610805165,-0.005288890142566394,0.04036791934279425,0.02739878146619201,0.032431026134523804,0.03458031235968824,0.04348095825639536
2011-03-04,-0.0009545908555561762,0.03191818376497889,0.0352048476130497,0.009889558541792205,7.776701727859985e-06,0.0285387285824028,-0.034843584535003774,0.023414806202145467,0.0420168993608961,-0.020393922628306527,0.00024177035585429274,0.02487241884740652,0.0029185169902982908,0.03501107177771035,0.016321718297713145,0.03663121253874023,0.025432600808595475,0.02318454564030014,0.008341170692842965,0.01948887802585432,0.026573006343712076,0.015553018752017997,0.03401983183598861,-0.007534926271392985,0.02270113647380409,0.008761496361665797,0.014762070392162704,0.0252361475743859,0.03463200354268124
