TrdDt,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备,国防军工,汽车,商贸零售,餐饮旅游,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子元器件,通信,计算机,传媒,综合
2011-07-01,1.269618632578681,0.9553450164323574,1.6700913238154165,1.614722985032391,1.2146314642179827,1.0999506695565735,1.0331160035291436,0.7388801192614106,1.3723126878708052,1.2613524230881927,1.344517870559395,0.979348538636427,1.270411268377455,1.6653520961576016,1.8615340647947192,1.219420469080377,1.3006067263696806,1.3531103183239792,1.2852580527259814,1.238200193427873,1.2367253669308444,1.0237994543690696,1.2848229265206756,1.4958547596360279,1.2202680495260076,1.1441318174069635,1.2947922348441332,1.3050352089597337,1.1253175983927728
2011-07-04,1.183928023348369,0.8827011876289361,1.4813274753099033,1.487813805454253,1.1372686994633785,1.0305673522006797,0.9991349245191061,0.6909641455587461,1.2797222448778487,1.1797686709934943,1.2387083378346748,0.9313424041897416,1.1278890602905192,1.538833117062785,1.6977178771143417,1.0816199885138658,1.1846820029465224,1.2614355821802572,1.219161721237116,1.167011554657034,1.1609761305171962,0.9442572979478968,1.209746543703855,1.3821096604075123,1.1418778097128202,1.1258755688498279,1.2262261309951819,1.2577783491685328,1.0119853032425798
2011-07-05,1.12047165325705,0.8648010341415561,1.3094580242139051,1.4008659984053669,1.0766342219916636,0.979720305579107,0.9738735077915601,0.6698114853151635,1.2277464782366299,1.1179497412997137,1.139285826880319,0.8912435411479515,1.0440006484174464,1.4548886975000606,1.6013832683685953,1.0515732169714798,1.11183568776819,1.1746035775346209,1.1707933249011608,1.09708146002885,1.136703811580678,0.9281914192730524,1.1623317458622149,1.2920354209048543,1.0687936037086858,1.102837387984438,1.160973676467484,1.202899277881739,0.913255829579276
2011-07-06,1.0597080451666512,0.8390778739832472,1.2155669725351208,1.2945784920746852,1.0498679333406942,0.9335122962391383,0.9443907071712034,0.6453631866146219,1.1670990484177237,1.0661945420219785,1.0747524533886779,0.8399571262572056,0.9767212513759967,1.3868881615981188,1.5361830058179844,0.9881522597909264,1.0702409711565826,1.099451574573595,1.1391986948218027,1.0510177893775345,1.0977828042799864,0.9064579511241868,1.1216796757439835,1.2260333171242976,1.0095444020342208,1.0972582062284317,1.101272949632196,1.1503615688900033,0.8840164783375613
2011-07-07,0.9952157399071047,0.818594278902207,1.1528467860816187,1.2255928393682034,1.038870962298615,0.9017295884471004,0.9177420043414724,0.6522126126733977,1.1382401191125195,1.021714583326985,1.0371520744905147,0.8042645543396825,0.9258877618866135,1.3041387736572008,1.467020106803951,0.9621199393347518,1.0300909055763476,1.0332202662105643,1.102260422203623,1.0025895038901205,1.0256970239057774,0.8665645461953722,1.0790495560295723,1.1521968368419373,0.9475514838635022,1.0329873222928383,1.043995577090667,1.052132830242088,0.8596164953486121
2011-07-08,1.0196843000586306,0.8697228519260881,1.178753228605398,1.2556954677004246,1.1021834573569504,0.9196210837232099,0.9787967829645936,0.6986962154197748,1.1719773541940754,1.0531472161953002,1.0585098322149817,0.8271630524564441,0.955428572015681,1.3276956635126234,1.5221918372873413,0.9982051720226458,1.0268497342058789,1.0503196055313193,1.1312622634142357,1.0209032653669987,1.0454150615057456,1.0057938903229109,1.112027846949334,1.2048921692407863,0.9651352010630553,1.0746886737078312,1.0724496165248152,1.026738775425373,0.8514705588208784
2011-07-11,1.0288538567959546,0.8958598001977489,1.1771117059157208,1.2356437806099085,1.1516236780527684,0.9347763097136481,1.007798591167309,0.7124865301066949,1.1945690007630045,1.090257046261589,1.0962295631588932,0.906343194415112,0.9527895465539304,1.3329767004403539,1.5466449001605147,1.0059474146736684,1.0141639960874296,1.0421614834374031,1.1288197162349929,1.0336449188465573,1.058895042473976,1.0892324193499534,1.1457611804302914,1.1951906300150843,0.9744018393880403,1.0841870878593045,1.0963987160115913,1.0111105886310714,0.8532639558336015
2011-07-12,1.0007776356704396,0.8841824558733002,1.17513949220873,1.2024514014592282,1.1437660250037849,0.9203565356860814,0.9971613423507709,0.7459185818247422,1.164308540899285,1.117137876551837,1.0874643780622697,0.9286856194163653,0.9281250742916914,1.298634314493942,1.4854301099821476,1.0169178189698465,0.9881346978447523,1.0186971443086184,1.1265883582787535,1.00549021958628,1.027947284043597,1.096892159394015,1.1555805979267095,1.1612291742924226,0.9412311712735699,1.0835886780987383,1.0950461524584711,0.9093262412467439,0.8206614749429744
2011-07-13,1.0057472189848322,0.8794879605620057,1.1278294794523753,1.1892516818814776,1.151530536542362,0.9224261506626192,1.0489112113651997,0.7554115595908226,1.1575537534484326,1.126029462232787,1.0739223159003832,0.9625756114858242,0.8983467115703767,1.2683039649371401,1.4450352344667987,1.0162488054788836,0.9728958738112512,0.9947593912349431,1.075896696096527,0.9791970944686338,1.04507433169303,1.102046304722102,1.166172939680516,1.1462454573620933,0.9159015447560771,1.0737529640510237,1.0994888560883171,0.8510304652964638,0.7999910491504629
2011-07-14,1.0076537217080441,0.8732182597156729,1.0572786108090788,1.1689523026208175,1.1704674851203252,0.9111864317617905,1.0623803483425236,0.7387549576231821,1.1318034248531443,1.122532304087552,1.0568721200722075,0.959000756298159,0.861488244669605,1.2187281867923818,1.4364081801910524,1.0152600602373858,0.9479974446989111,0.9467483004903252,1.0277508942332616,0.9257339854098857,1.053040666782609,1.1678809996033308,1.1822198988495827,1.133498740345878,0.8948390455043304,1.063945680896449,1.0990742579145765,0.8091965262163436,0.7735024410579674
