TrdDt,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备,国防军工,汽车,商贸零售,餐饮旅游,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子元器件,通信,计算机,传媒,综合
2012-03-13,-801.141823677009,-646.4677118139585,-10068.664225980692,-6277.735887696629,-588.895258785961,-16818.132339232583,-997.2206266043179,-2423.159152252472,-1237.2728974900542,-952.9564112716031,-3996.524778171851,-4061.0196782020125,-3859.1467800300115,-684.8168666125806,-474.9172636264387,-1422.9452969094348,-2667.1732175183038,-896.693712914756,-1614.1335000086647,-618.4254386245753,-314.88456638098654,-1561.6603705860898,-982.1692190681774,-1146.6838117479765,-6311.023682947678,-1392.8001596540898,-3488.923329395478,-957.2564310621664,-1919.4806516453457
2012-03-14,-801.2069799697701,-646.5343650141609,-10068.842898018249,-6277.684169197538,-588.9206834020029,-16818.198766613048,-997.2011493211331,-2423.250431973708,-1237.1854756052294,-952.9887433149435,-3996.5707174757367,-4061.0556258646284,-3859.148394143821,-684.8016126425408,-474.8418242484304,-1422.9017364683439,-2667.2447394727596,-896.7258536544507,-1614.0644036101937,-618.5189122571569,-313.7678880675581,-1561.5853059853985,-982.2397014411843,-1146.7107281122705,-6311.0871951493145,-1392.8310555414382,-3489.0044949394037,-957.3661196137314,-1919.507321845059
2012-03-15,-801.4695586333056,-647.0750938843282,-10069.182817468769,-6277.877541006837,-589.0232007895034,-16819.20807303639,-997.526470711631,-2423.533695785372,-1237.7034455699772,-953.5236416083266,-3997.0941586699323,-4061.2985735053476,-3859.439072910018,-689.8388157029095,-475.4114815052134,-1423.1168944291558,-2668.1405997946354,-901.0757321306946,-1615.0209868228815,-619.8391528164391,-313.75412722780555,-1561.807922625166,-982.5346836445913,-1146.8720649808072,-6311.740111040364,-1393.7855590083623,-3489.997053182295,-955.676493431509,-1920.4650628559073
2012-03-16,-863.0095078658472,-651.294026008171,-10093.772714293176,-6523.504655121813,-690.5811305278697,-16819.08357123255,-1040.6782961864496,-2423.473389078791,-1348.7300378820098,-1009.0596592501588,-3997.056523380241,-4328.937860387044,-3859.216147366435,-689.7026071783213,-552.568131996638,-1477.3886586024596,-2668.015603026014,-900.8720621142452,-1614.9041524345528,-1311.510812137738,-315.7744236351047,-1577.3459886067142,-1022.194162904922,-1181.4277859968092,-6311.600353462577,-2561.7991683506193,-3489.9234087704717,-955.593542170197,-1920.3230431452196
2012-03-19,-903.5669371343341,-698.8095353945753,-11165.658027765989,-6617.746938971689,-699.8438790153373,-16860.687096074984,-1049.1750954200477,-2423.4312133681733,-1385.3594346951827,-1067.7937876594417,-3996.9948293610714,-4356.3884670488,-3882.894092341655,-725.5186479265346,-554.0142895975646,-1481.1258265652316,-2667.7248518421575,-912.380190966387,-1614.1997178410586,-1311.4313495784259,-316.7495462809789,-1581.257860041929,-1021.7912458915237,-1208.273438926105,-6380.344897226738,-2653.958266421468,-3915.629218598651,-955.4890165504253,-1935.1038843750455
2012-03-20,-887.7600091151535,-502.3797306161297,-11165.831800339574,-6617.81956916636,-620.1194713076497,-16860.687096074984,-759.8367876192251,-2423.4419524049367,-1385.3772035452528,-1067.8291789197488,-3889.8640036607417,-4303.826928983222,-3466.5572170957043,-640.6874882616394,-483.1069177709902,-1377.4806305627828,-2667.7741270428164,-841.3061405405546,-1421.3518561083051,-1089.8338842023165,-296.3602194355613,-1550.5044265531624,-1022.1364157400003,-1110.8582806282752,-6380.3561672853375,-2597.5459347324027,-3474.415723526882,-460.2924146087188,-1935.2859386829361
2012-03-21,-876.6700317971483,-500.7212660862477,-11164.670112544547,-6520.880777772608,-618.8324924225159,-16862.80871372409,-756.7110035631905,-2407.5434411406677,-1372.7175693539327,-1052.7697871850119,-3884.2789308559304,-4254.182580062156,-3117.444977816664,-606.9580954107419,-465.62987765200313,-1363.782243209603,-2666.771311268842,-793.5610210979977,-1419.216782195453,-1092.6218175899555,-276.7323635254238,-1545.7467199226726,-972.5159798870172,-1128.7049536300856,-1583.077240019416,-2588.5429971453636,-3458.2549195801485,-456.55297857165453,-1929.1405074515221
2012-03-22,-877.0305309677005,-501.0238750847506,-11164.81371436906,-6522.007267374602,-619.5734699703307,-16863.321220655733,-757.7511633129873,-2408.15568997402,-1375.130022654057,-1053.2861329192854,-3885.2395549493954,-4254.34132079041,-3118.185502547248,-607.3740857083442,-466.67036568995735,-1365.6825911836208,-2668.1260314756933,-794.1257218139881,-1419.8273384344627,-1093.472781082154,-278.616460419139,-1546.7736143362843,-974.7617132818513,-1129.8656488691042,-1584.4708014273176,-2589.743789000567,-3459.634341653836,-457.5091050153049,-1929.2620249999839
2012-03-23,-877.4093782285864,-501.15448409647354,-11165.160071623734,-6522.186075505958,-619.7722530998335,-16863.5209855756,-757.9527432489634,-2408.3371814037278,-1375.4212114741126,-1053.4511057309876,-3885.383827840444,-4254.560732593452,-3118.3501211714133,-607.544791635523,-466.8489926430242,-1365.971345802075,-2668.3487388049043,-794.3704325970352,-1420.2105836308162,-1093.6953474513907,-278.87850237920526,-1547.136550258562,-974.9244353953646,-1130.1717330825957,-1584.6590908858848,-2589.9063450459607,-3459.9061723932787,-457.78915764740964,-1929.3983974878824
2012-03-26,-876.4363731802587,-499.2266487584326,-11164.640552562943,-6520.53288586567,-620.0832549335971,-16863.423588203044,-755.1839516052366,-2405.2653323539057,-1374.310852299835,-1051.638124059099,-3883.9268406036877,-4247.1327751304925,-3118.287492570281,-632.8922233666793,-476.71260273858815,-1364.3158238169224,-2669.8572921998343,-800.2780888129389,-2120.046544588943,-1093.4728063336618,-278.1742161543946,-1546.9923601195821,-973.3373809249157,-1127.5431937965134,-1583.767497584243,-2590.3130169723495,-3458.5394895816485,-456.0972280841906,-1930.4743279643353
2012-03-27,-874.7711588762584,-497.7230364047855,-11164.486048503746,-6512.998850084471,-618.7756598361917,-16861.63727659228,-753.4709506158688,-2403.3779060795314,-1373.1767657604646,-1050.3367928403966,-3882.991171595702,-4246.597990448049,-3115.6576224912537,-631.8026827518147,-474.77428678287157,-1363.1328025811522,-2668.7162076083887,-799.3957542302771,-2119.197455402712,-1091.6242358027514,-278.3388510167255,-1546.5341088791372,-971.0780622907074,-1126.1296346528145,-1582.4811189672296,-2586.5207508108306,-3457.508339604496,-455.7172508978445,-1930.1407218716909
