TrdDt,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备,国防军工,汽车,商贸零售,餐饮旅游,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子元器件,通信,计算机,传媒,综合
2017-09-19,14.458333,17.666667,17.0,6.25,18.083333,17.083333,22.125,11.583333,20.875,13.416667,7.208333,21.916667,19.666667,14.333333,18.583333,18.916667,10.166667,13.458333,11.583333,7.666667,21.916667,13.958333,18.416667,17.125,18.25,8.708333,13.916667,11.0,9.666667
2017-09-20,14.625,17.5,14.541667,9.5,16.833333,17.666667,19.5,11.166667,19.458333,14.375,8.208333,21.541667,19.25,15.583333,20.666667,18.0,10.5,13.333333,12.0,7.75,19.041667,14.208333,17.208333,21.166667,18.666667,8.708333,14.0,11.541667,8.458333
2017-09-21,11.958333,18.25,14.541667,8.5,20.416667,16.708333,20.708333,11.416667,19.625,15.083333,8.208333,20.791667,16.25,15.5,21.0,18.416667,10.583333,10.958333,12.166667,8.25,19.291667,15.791667,16.875,21.916667,20.083333,8.791667,12.75,12.25,7.916667
2017-09-22,12.541667,18.416667,14.416667,11.416667,21.166667,16.375,17.625,10.416667,18.166667,14.375,9.291667,20.25,15.333333,17.958333,16.75,19.916667,9.75,11.333333,15.583333,7.416667,19.458333,14.875,15.375,24.458333,20.833333,6.041667,11.75,13.208333,10.5
2017-09-25,15.541667,19.25,14.416667,11.666667,20.666667,14.708333,18.458333,9.583333,13.208333,16.5,13.291667,19.541667,12.583333,18.291667,17.5,19.833333,10.25,11.0,15.833333,8.333333,20.208333,14.875,14.208333,21.458333,22.416667,6.208333,11.583333,13.083333,10.5
2017-09-26,15.875,19.166667,14.333333,12.5,21.25,12.041667,18.0,9.666667,12.958333,17.916667,14.125,18.791667,11.791667,21.833333,15.625,19.166667,11.5,13.583333,16.75,5.166667,20.666667,14.375,13.583333,21.041667,21.75,6.458333,12.5,11.916667,10.666667
2017-09-27,16.541667,19.416667,15.125,12.5,21.333333,10.0,17.375,10.5,11.916667,17.333333,15.416667,17.5,11.791667,22.125,15.625,20.25,11.666667,14.083333,18.083333,4.5,21.5,15.208333,13.5,22.333333,21.083333,5.041667,10.166667,12.666667,10.416667
2017-09-28,15.833333,20.5,16.25,12.583333,20.166667,11.0,15.375,10.5,12.958333,16.416667,16.875,17.0,11.208333,22.041667,14.583333,19.958333,12.666667,14.291667,18.0,2.75,22.5,15.75,13.166667,20.916667,22.75,6.291667,9.166667,12.583333,10.916667
2017-09-29,17.375,19.666667,16.833333,13.0,19.75,12.416667,17.875,11.5,14.375,16.333333,14.541667,18.416667,14.125,19.125,12.666667,22.208333,13.416667,13.875,18.916667,2.083333,21.333333,12.083333,12.041667,20.291667,23.25,5.541667,7.416667,12.375,12.166667
2017-10-09,14.958333,19.166667,17.875,13.25,19.333333,14.833333,15.916667,11.916667,15.25,15.125,14.5,18.0,16.5,19.625,13.333333,22.5,14.75,13.291667,18.083333,1.666667,22.041667,10.708333,12.208333,20.833333,23.25,5.125,7.5,12.041667,11.416667
2017-10-10,13.25,18.833333,19.375,12.75,19.0,16.291667,15.541667,12.75,14.875,14.833333,12.875,17.875,18.75,17.375,15.833333,22.958333,15.5,13.166667,17.416667,1.5,21.083333,10.666667,12.916667,21.75,22.416667,4.458333,6.708333,12.166667,12.083333
2017-10-11,12.166667,17.0,18.833333,13.416667,21.083333,16.666667,14.75,13.75,15.25,14.166667,12.333333,19.0,20.25,16.291667,17.291667,22.875,14.916667,13.458333,18.0,2.0,20.333333,9.583333,13.416667,21.041667,22.916667,3.166667,7.625,12.166667,11.25
2017-10-12,13.833333,17.416667,16.083333,10.416667,21.75,17.333333,15.208333,17.25,17.5,14.375,12.166667,16.666667,20.0,16.333333,16.875,21.916667,13.666667,15.0,18.541667,2.166667,18.625,8.75,13.541667,20.833333,24.333333,3.166667,8.416667,11.0,11.833333
2017-10-13,13.875,16.833333,16.125,11.416667,23.833333,15.833333,17.416667,17.416667,18.083333,15.625,9.083333,13.541667,20.583333,18.5,17.458333,16.541667,15.25,15.666667,17.541667,2.083333,15.0,10.625,15.333333,21.0,24.666667,5.25,8.916667,10.416667,11.083333
2017-10-16,12.958333,17.5,15.458333,13.583333,25.0,17.875,19.583333,19.958333,19.0,15.708333,8.5,13.208333,17.916667,19.166667,16.833333,13.5,12.5,14.916667,15.458333,3.583333,13.125,11.375,14.458333,19.333333,24.166667,7.333333,11.666667,8.541667,12.791667
2017-10-17,13.75,17.583333,15.166667,14.0,23.583333,19.25,17.708333,20.25,20.333333,15.291667,9.333333,12.75,18.583333,20.416667,17.166667,13.458333,12.0,15.333333,15.125,4.333333,11.75,10.25,14.041667,19.75,22.75,10.833333,9.875,8.416667,11.916667
2017-10-18,13.333333,17.333333,15.833333,14.75,24.333333,17.708333,18.666667,22.333333,17.833333,14.583333,7.458333,12.083333,19.25,20.083333,16.625,13.916667,11.75,14.166667,15.666667,6.833333,11.708333,11.083333,14.583333,19.583333,21.916667,10.166667,8.666667,10.166667,12.583333
2017-10-19,11.5,17.25,16.75,13.583333,24.166667,16.75,17.666667,21.708333,20.5,13.0,7.416667,13.0,20.416667,22.0,14.25,15.375,12.583333,15.166667,13.75,6.916667,11.708333,11.666667,14.0,19.333333,20.083333,12.125,10.416667,9.666667,12.25
2017-10-20,13.083333,17.916667,15.083333,13.833333,24.166667,16.625,17.791667,23.208333,20.541667,12.208333,7.25,14.541667,18.833333,22.0,12.791667,19.166667,13.166667,16.666667,11.833333,6.583333,11.875,9.833333,13.083333,18.083333,20.25,13.166667,9.125,10.541667,11.75
2017-10-23,13.916667,17.291667,15.583333,12.916667,24.083333,18.083333,19.166667,22.416667,20.041667,10.5,8.416667,15.916667,17.166667,23.333333,11.75,19.666667,13.833333,17.416667,9.833333,6.833333,13.416667,7.75,12.625,17.208333,20.5,14.583333,7.833333,10.25,12.666667
2017-10-24,12.5,17.25,16.25,12.583333,24.166667,17.375,17.791667,22.0,22.833333,12.541667,8.583333,15.708333,16.375,22.833333,10.208333,18.416667,12.416667,17.541667,9.25,7.833333,13.833333,8.791667,12.833333,15.583333,22.541667,15.583333,9.041667,9.583333,12.75
2017-10-25,12.666667,17.75,15.833333,12.583333,23.75,18.5,16.166667,22.416667,23.875,14.666667,9.208333,14.25,15.583333,21.0,8.541667,17.708333,13.833333,18.416667,8.958333,8.666667,12.958333,10.291667,11.5,14.0,23.375,16.791667,10.416667,9.75,11.541667
2017-10-26,11.75,19.083333,15.75,12.333333,23.583333,19.083333,13.583333,19.833333,23.958333,17.583333,9.791667,12.75,16.375,18.583333,9.708333,19.125,13.166667,20.625,11.333333,10.166667,11.875,7.333333,10.958333,15.916667,24.25,16.708333,10.291667,7.916667,11.583333
2017-10-27,11.5,18.583333,13.166667,11.75,22.166667,18.666667,11.583333,19.875,23.833333,16.083333,11.583333,12.166667,18.833333,16.75,10.75,21.166667,13.25,21.833333,19.833333,9.0,11.458333,8.0,10.166667,16.166667,22.666667,14.583333,10.166667,8.25,11.166667
2017-10-30,10.416667,17.25,14.666667,14.458333,20.833333,17.666667,10.916667,22.75,23.208333,19.5,12.166667,12.291667,16.625,15.5,11.041667,21.0,10.5,22.291667,20.5,8.75,10.666667,11.791667,10.208333,16.0,21.75,13.208333,12.125,8.416667,8.5
2017-10-31,11.291667,17.208333,13.791667,16.333333,19.791667,17.916667,10.833333,19.708333,20.875,22.166667,14.208333,12.375,16.291667,15.458333,9.875,23.291667,12.958333,21.083333,25.5,7.958333,14.083333,12.125,9.333333,16.458333,19.791667,11.0,9.333333,7.958333,6.0
2017-11-01,10.75,17.125,12.75,14.666667,20.833333,15.083333,14.0,18.416667,22.75,22.125,13.583333,10.833333,15.916667,17.291667,12.416667,22.833333,12.75,21.25,24.625,7.5,15.083333,13.791667,10.791667,16.958333,19.0,8.916667,8.458333,8.75,5.75
2017-11-02,10.583333,16.625,12.375,15.166667,19.5,14.458333,15.333333,19.0,21.375,21.625,13.666667,9.25,13.541667,17.0,15.708333,21.125,13.708333,23.708333,24.541667,7.583333,15.541667,14.375,11.625,16.708333,17.666667,8.666667,7.833333,10.958333,5.75
2017-11-03,10.75,14.75,14.083333,14.791667,19.5,15.625,13.791667,18.916667,21.958333,21.291667,13.041667,11.875,13.0,15.125,14.25,19.583333,13.25,22.666667,24.0,8.416667,14.708333,16.75,13.583333,18.375,17.5,8.666667,8.791667,10.625,5.333333
2017-11-06,11.666667,16.708333,12.708333,14.791667,18.25,14.666667,14.0,16.583333,20.291667,20.791667,13.166667,11.541667,13.791667,16.083333,12.791667,20.75,10.541667,22.291667,25.708333,7.291667,16.041667,17.666667,14.041667,21.166667,17.541667,8.5,9.416667,10.958333,5.25
2017-11-07,11.333333,16.291667,12.166667,13.875,16.916667,13.625,14.375,17.0,18.458333,20.375,12.833333,11.708333,13.166667,16.25,14.083333,21.75,10.916667,21.708333,25.916667,7.833333,19.25,17.375,15.458333,21.333333,16.916667,8.75,9.583333,10.166667,5.583333
2017-11-08,13.416667,17.291667,11.291667,13.291667,17.333333,13.291667,15.708333,15.666667,18.916667,19.625,14.083333,11.625,13.375,17.083333,15.208333,20.166667,10.25,20.791667,25.916667,7.208333,19.5,17.958333,15.625,21.25,15.75,7.458333,9.25,11.083333,5.583333
2017-11-09,13.0,17.833333,11.75,14.583333,17.166667,11.583333,16.375,15.916667,18.625,19.958333,14.75,12.583333,11.791667,17.333333,14.583333,17.0,10.833333,19.666667,25.166667,5.958333,21.166667,20.416667,15.916667,19.0,15.75,8.75,9.75,12.625,5.166667
2017-11-10,12.416667,17.5,11.541667,15.708333,17.583333,11.583333,15.041667,15.5,16.666667,20.666667,13.833333,15.875,12.125,16.833333,14.375,17.5,12.041667,19.166667,24.666667,7.25,20.541667,18.583333,17.291667,19.583333,16.583333,8.083333,8.833333,12.375,5.25
2017-11-13,12.583333,17.083333,12.166667,16.166667,18.958333,10.333333,14.666667,13.916667,17.0,20.583333,12.5,16.041667,14.916667,19.083333,11.208333,19.5,13.375,19.0,22.791667,8.375,19.291667,16.125,17.375,21.375,16.333333,9.125,6.75,12.208333,6.166667
2017-11-14,11.5,18.25,12.625,14.958333,21.291667,10.166667,14.875,14.166667,17.708333,20.708333,12.625,16.875,14.666667,19.5,10.083333,18.166667,12.833333,19.0,23.291667,9.083333,13.333333,14.708333,18.0,17.958333,19.875,10.958333,7.208333,14.166667,6.416667
2017-11-15,9.583333,17.291667,11.458333,12.416667,21.708333,10.041667,13.791667,14.583333,18.041667,20.791667,13.333333,18.166667,14.166667,19.333333,8.666667,18.25,12.625,18.833333,25.083333,10.75,13.875,13.708333,18.375,17.625,21.666667,12.0,9.666667,11.083333,8.083333
2017-11-16,10.875,17.916667,11.666667,12.375,22.875,9.041667,14.083333,14.416667,18.708333,20.208333,13.25,18.125,13.833333,17.666667,11.083333,18.916667,10.125,19.083333,25.708333,10.5,12.666667,11.375,18.208333,17.875,21.625,13.5,9.125,11.166667,9.0
2017-11-17,11.125,16.916667,11.375,11.958333,23.625,8.875,14.375,14.25,19.333333,19.625,13.125,18.291667,13.708333,18.166667,10.5,20.0,9.083333,20.583333,26.208333,11.833333,13.708333,12.583333,18.166667,17.541667,19.25,13.416667,8.708333,8.083333,10.583333
2017-11-20,13.458333,15.25,12.583333,12.083333,23.125,9.416667,12.875,13.083333,19.833333,17.208333,14.291667,18.166667,11.791667,17.916667,10.416667,19.5,8.666667,22.583333,25.958333,10.916667,15.666667,12.166667,17.5,19.208333,19.333333,14.333333,6.875,11.958333,8.833333
2017-11-21,12.791667,15.666667,12.166667,13.583333,22.625,10.208333,14.125,13.166667,17.416667,18.875,13.833333,19.166667,13.708333,17.083333,11.416667,19.666667,9.0,22.416667,26.375,7.416667,16.375,12.125,18.166667,17.208333,19.0,14.0,5.625,12.125,9.666667
2017-11-22,12.916667,15.333333,12.875,13.166667,22.958333,11.166667,13.75,13.166667,18.0,18.5,14.0,19.75,12.75,16.0,12.0,20.5,7.458333,22.166667,25.291667,7.5,15.958333,12.708333,17.75,16.541667,19.25,14.583333,6.25,12.625,10.083333
2017-11-23,12.791667,14.0,13.416667,12.666667,21.208333,12.333333,13.666667,13.333333,19.5,19.0,13.041667,19.25,11.666667,17.5,11.666667,19.5,6.583333,22.083333,25.5,9.25,17.833333,12.541667,17.5,16.625,19.916667,13.666667,5.916667,12.708333,10.333333
2017-11-24,14.083333,14.333333,11.166667,15.583333,22.041667,12.75,13.416667,13.25,19.583333,19.166667,12.125,16.083333,11.708333,19.0,12.875,18.916667,7.25,22.666667,25.208333,10.416667,17.0,13.041667,17.791667,16.041667,17.541667,11.625,6.5,14.833333,9.0
2017-11-27,13.208333,14.666667,10.791667,16.0,24.041667,9.75,14.916667,15.25,20.916667,20.166667,14.416667,13.458333,11.0,20.833333,14.0,18.666667,6.833333,22.25,23.75,7.833333,17.833333,13.5,17.208333,17.041667,18.416667,9.916667,6.833333,12.083333,9.416667
2017-11-28,15.458333,14.875,10.75,15.875,23.958333,8.958333,14.958333,17.583333,21.25,19.375,13.375,12.125,12.375,16.833333,15.208333,18.25,7.583333,21.666667,24.125,7.291667,19.458333,15.041667,16.208333,18.625,17.75,7.083333,8.458333,10.833333,9.666667
2017-11-29,16.041667,14.333333,10.333333,16.625,23.541667,11.25,15.458333,17.0,20.083333,19.375,13.541667,11.208333,12.0,14.25,15.833333,18.5,7.333333,20.708333,25.041667,8.833333,18.875,15.833333,13.833333,18.875,18.75,6.125,8.625,11.375,11.416667
2017-11-30,16.208333,14.166667,10.375,15.541667,22.166667,12.458333,15.541667,17.083333,20.458333,20.416667,14.791667,11.5,11.583333,16.5,17.333333,17.0,7.75,17.625,20.875,7.666667,18.333333,17.625,13.5,16.833333,18.666667,5.791667,11.25,12.958333,13.0
2017-12-01,16.416667,13.25,8.166667,16.708333,23.583333,11.666667,13.166667,15.166667,19.958333,19.916667,15.25,11.833333,12.208333,21.166667,18.875,16.833333,9.416667,19.416667,19.0,9.791667,17.291667,15.458333,16.125,15.166667,19.833333,6.333333,8.625,12.458333,11.916667
2017-12-04,14.875,10.416667,13.583333,16.875,24.166667,11.625,13.333333,15.0,23.0,20.625,15.583333,12.041667,12.333333,23.333333,18.0,17.333333,9.75,18.25,18.875,7.291667,14.833333,13.375,15.125,15.166667,18.5,5.5,12.291667,11.833333,12.083333
2017-12-05,14.0,10.5,14.625,15.875,24.916667,11.458333,12.375,17.0,22.833333,20.75,15.041667,11.708333,11.833333,22.833333,18.458333,13.75,9.375,18.666667,19.458333,7.75,11.708333,13.291667,17.208333,14.791667,18.875,9.916667,12.875,11.291667,11.833333
2017-12-06,13.0,10.5,15.166667,16.791667,24.666667,10.875,13.708333,17.166667,22.875,20.416667,14.625,11.875,10.833333,23.333333,18.0,13.083333,9.666667,18.333333,19.375,7.625,10.875,14.166667,16.541667,13.333333,20.833333,8.666667,12.625,13.208333,12.833333
2017-12-07,13.208333,9.916667,13.541667,15.958333,24.666667,10.708333,13.0,18.041667,23.083333,19.0,14.291667,11.833333,13.875,23.166667,18.208333,12.083333,9.083333,21.083333,18.25,9.125,10.791667,14.291667,18.458333,13.25,20.083333,9.583333,10.958333,12.625,12.833333
2017-12-08,14.0,10.833333,15.833333,15.583333,23.833333,10.958333,13.458333,17.541667,21.916667,18.5,12.333333,12.291667,14.541667,22.333333,16.625,10.916667,10.25,21.75,17.916667,11.5,11.25,12.5,18.416667,13.333333,20.583333,11.291667,10.75,11.791667,12.166667
2017-12-11,13.166667,10.083333,15.375,15.916667,22.75,11.541667,11.666667,20.833333,21.958333,15.708333,11.458333,12.5,14.333333,23.083333,14.583333,10.5,9.833333,23.541667,19.666667,9.666667,12.083333,14.791667,17.833333,13.916667,19.583333,10.166667,14.25,13.625,10.583333
2017-12-12,13.125,10.5,16.291667,18.125,22.083333,12.5,12.125,20.416667,21.083333,15.416667,12.208333,13.0,13.291667,23.0,16.583333,10.25,9.75,23.208333,18.875,10.25,12.041667,15.208333,18.291667,13.75,19.583333,9.791667,10.041667,13.791667,10.416667
2017-12-13,13.25,10.416667,17.208333,18.041667,21.666667,11.666667,12.125,20.416667,22.041667,15.25,12.416667,12.958333,12.541667,23.125,13.875,9.916667,8.5,22.875,19.0,10.166667,12.583333,16.25,19.083333,14.875,19.5,11.041667,10.833333,14.458333,8.916667
2017-12-14,13.75,10.875,17.958333,17.083333,21.083333,11.791667,12.333333,20.5,22.291667,15.541667,12.083333,11.625,12.333333,23.791667,11.25,9.833333,8.375,23.291667,16.75,12.333333,13.875,17.125,19.0,15.0,18.833333,10.708333,11.083333,15.5,9.0
2017-12-15,16.916667,11.0,17.625,15.333333,20.75,10.0,13.208333,19.0,22.25,15.625,9.291667,11.708333,12.25,23.666667,10.291667,9.875,7.666667,22.875,16.208333,11.708333,14.083333,21.291667,18.25,16.708333,19.458333,10.458333,12.166667,16.25,9.083333
2017-12-18,17.5,13.416667,16.583333,14.375,20.0,9.708333,13.166667,17.583333,22.75,14.916667,9.291667,14.416667,10.875,23.833333,9.458333,10.083333,7.166667,21.916667,15.875,13.916667,13.25,20.958333,16.583333,17.291667,19.416667,11.125,13.791667,16.666667,9.083333
2017-12-19,17.583333,12.25,15.875,14.208333,19.833333,9.583333,11.583333,18.791667,23.5,14.791667,9.791667,13.708333,11.458333,23.25,9.916667,9.875,7.541667,22.375,16.375,13.416667,13.833333,21.041667,15.333333,18.541667,18.041667,11.958333,14.0,17.791667,8.75
2017-12-20,16.541667,13.208333,16.125,13.541667,18.75,10.416667,11.916667,18.666667,25.333333,15.458333,9.833333,12.75,10.708333,21.916667,11.166667,9.916667,8.0,22.916667,15.625,14.041667,13.416667,19.541667,15.333333,19.916667,16.166667,11.666667,15.791667,17.333333,9.0
2017-12-21,16.75,13.041667,16.541667,11.875,17.916667,11.833333,12.166667,19.25,25.916667,15.75,9.333333,12.875,10.708333,21.166667,11.791667,10.458333,7.208333,22.25,18.0,14.583333,15.208333,20.25,12.833333,19.666667,15.25,9.833333,16.125,17.083333,9.333333
2017-12-22,16.75,12.666667,17.916667,11.666667,17.875,12.416667,12.541667,18.916667,27.0,13.166667,9.666667,13.208333,10.0,21.0,10.416667,11.625,7.666667,21.583333,18.333333,15.041667,15.083333,20.416667,12.375,18.75,15.083333,12.333333,14.833333,17.25,9.416667
2017-12-25,16.25,12.208333,19.333333,10.166667,16.666667,13.958333,12.166667,20.458333,27.916667,13.833333,10.541667,12.666667,10.291667,19.5,8.666667,10.958333,7.791667,21.0,18.0,12.958333,15.166667,21.0,14.625,19.791667,14.625,14.875,14.75,16.75,8.083333
2017-12-26,15.875,12.25,18.625,8.5,17.75,14.416667,13.333333,20.625,28.333333,13.458333,10.5,11.875,10.25,22.25,7.5,10.958333,6.625,19.625,20.833333,13.583333,15.5,20.333333,14.458333,18.5,13.833333,15.25,15.375,16.416667,8.166667
2017-12-27,17.0,12.125,17.625,8.666667,17.5,14.416667,14.208333,21.416667,27.833333,12.75,9.916667,13.291667,9.125,21.5,9.541667,11.291667,6.875,18.958333,21.416667,12.541667,13.791667,19.666667,14.75,18.708333,14.0,15.083333,17.208333,15.791667,8.0
2017-12-28,17.375,11.583333,15.0,6.666667,16.083333,14.958333,14.833333,22.458333,27.0,12.041667,8.458333,12.5,7.833333,22.333333,10.541667,11.458333,7.291667,19.75,22.916667,13.791667,14.208333,22.208333,15.083333,16.916667,13.916667,15.375,16.5,16.166667,9.75
2017-12-29,16.875,11.916667,16.291667,6.75,14.291667,16.041667,15.208333,23.0,26.5,12.666667,9.0,13.0,6.583333,20.25,15.666667,10.666667,6.583333,18.208333,27.291667,14.0,12.541667,21.666667,13.083333,16.25,12.208333,17.625,16.083333,15.166667,9.583333
2018-01-02,17.125,11.416667,18.083333,5.958333,13.583333,15.583333,16.458333,22.375,26.583333,13.416667,10.625,12.791667,7.333333,19.291667,15.666667,10.875,6.541667,20.625,28.083333,12.083333,12.708333,20.291667,12.666667,16.875,12.083333,17.083333,15.541667,14.833333,8.416667
2018-01-03,16.375,12.208333,17.791667,6.5,13.5,14.708333,17.708333,22.166667,26.916667,15.125,10.458333,12.916667,5.125,17.875,16.666667,11.833333,6.708333,22.291667,28.25,11.416667,12.625,20.083333,13.416667,16.833333,11.375,16.875,13.5,15.125,8.625
2018-01-04,16.583333,11.666667,16.958333,8.208333,12.833333,14.958333,16.75,20.833333,26.333333,14.416667,9.791667,12.666667,5.458333,18.791667,16.583333,9.416667,6.791667,21.0,28.333333,13.75,13.333333,18.416667,15.958333,17.291667,11.041667,17.291667,16.875,13.416667,9.25
2018-01-05,18.166667,12.708333,16.333333,8.666667,12.416667,13.916667,17.083333,21.666667,25.75,13.041667,10.0,12.041667,6.541667,19.083333,18.916667,8.916667,6.541667,20.666667,27.916667,11.25,13.625,18.083333,16.291667,16.75,10.541667,17.666667,18.083333,13.5,8.833333
2018-01-08,15.041667,11.375,16.291667,7.875,11.583333,15.041667,13.291667,24.291667,22.916667,11.666667,10.291667,14.458333,7.958333,17.541667,20.166667,8.625,6.041667,22.916667,28.083333,10.5,16.666667,19.25,16.333333,19.041667,11.458333,16.083333,16.625,15.208333,8.375
2018-01-09,14.166667,11.708333,16.375,6.708333,11.166667,11.458333,13.416667,23.583333,22.5,11.833333,10.0,14.666667,6.416667,16.833333,21.375,9.708333,7.791667,22.833333,27.625,14.75,16.708333,19.083333,16.208333,20.041667,12.333333,14.416667,17.25,15.375,8.666667
2018-01-10,13.5,12.083333,19.666667,7.0,11.958333,11.708333,13.333333,23.75,24.375,12.083333,10.625,15.583333,6.541667,13.166667,18.916667,11.458333,8.583333,24.25,28.25,15.5,17.208333,18.333333,15.166667,20.25,9.041667,13.958333,16.25,15.291667,7.166667
2018-01-11,14.833333,10.833333,18.416667,7.5,11.541667,11.458333,12.75,23.583333,24.75,11.833333,10.875,14.583333,6.583333,12.416667,18.875,11.375,9.5,22.0,27.958333,17.833333,18.291667,19.583333,16.833333,20.25,9.041667,10.0,15.625,17.666667,8.208333
2018-01-12,13.833333,11.833333,18.958333,9.166667,11.875,12.666667,12.416667,24.916667,25.208333,12.166667,9.875,13.583333,6.625,13.208333,17.625,11.0,9.166667,21.625,27.833333,16.416667,18.666667,20.916667,18.708333,18.25,9.208333,9.708333,14.541667,16.583333,8.416667
2018-01-15,10.583333,13.5,16.083333,11.708333,13.083333,10.416667,12.166667,24.0,25.375,10.916667,9.666667,12.25,7.833333,16.958333,17.625,10.958333,8.958333,19.208333,27.125,15.708333,19.625,21.0,20.833333,24.125,12.166667,5.833333,12.0,17.083333,8.208333
2018-01-16,10.416667,12.583333,15.666667,11.375,13.083333,9.125,11.416667,23.375,25.583333,10.333333,9.916667,13.583333,8.833333,17.875,15.083333,13.583333,9.416667,17.916667,26.0,14.541667,19.458333,20.916667,23.0,22.708333,14.583333,6.25,12.833333,17.416667,8.125
2018-01-17,9.791667,12.458333,17.083333,11.916667,12.666667,10.916667,11.583333,22.916667,24.5,12.166667,10.416667,13.5,9.333333,16.708333,13.833333,13.083333,9.541667,18.041667,24.75,18.375,18.916667,20.916667,21.833333,23.833333,15.75,5.625,12.375,15.916667,6.25
2018-01-18,10.375,12.833333,17.166667,10.875,14.25,14.5,12.666667,23.291667,24.25,11.375,9.833333,11.833333,7.875,16.5,13.5,13.333333,8.75,18.0,24.0,18.25,18.125,20.041667,22.083333,22.708333,16.333333,6.583333,9.791667,15.958333,9.916667
2018-01-19,11.041667,11.583333,18.541667,10.875,14.375,13.125,14.0,21.958333,24.125,13.083333,11.916667,11.75,7.875,17.583333,12.541667,13.458333,9.166667,16.0,21.166667,19.291667,20.375,18.0,22.291667,23.208333,16.791667,7.5,9.041667,14.833333,9.5
2018-01-22,10.541667,13.0,16.125,11.833333,14.333333,16.625,13.958333,16.958333,25.166667,11.166667,9.833333,11.333333,10.916667,19.5,12.583333,14.166667,10.833333,16.416667,22.25,15.583333,19.916667,14.666667,23.083333,24.875,17.583333,9.708333,7.875,15.416667,8.75
2018-01-23,11.958333,12.583333,17.0,11.916667,16.416667,20.166667,14.291667,17.958333,23.291667,12.958333,11.0,12.416667,11.125,19.0,11.375,11.75,10.375,15.458333,20.416667,13.5,19.0,14.5,22.541667,24.083333,17.583333,10.333333,9.0,14.416667,8.583333
2018-01-24,12.5,10.916667,19.166667,9.083333,16.416667,19.0,15.5,16.541667,21.666667,13.458333,11.958333,13.333333,10.458333,21.166667,9.958333,13.5,9.083333,15.333333,21.083333,15.166667,18.916667,14.333333,22.625,22.291667,16.875,12.416667,8.583333,14.916667,8.75
2018-01-25,12.583333,13.083333,18.958333,8.666667,16.833333,19.291667,16.541667,17.5,20.791667,13.5,11.333333,13.583333,10.583333,20.75,10.666667,13.541667,8.166667,15.416667,21.875,15.166667,18.291667,14.583333,21.833333,22.0,16.916667,11.75,7.833333,13.958333,9.0
2018-01-26,14.25,13.958333,19.625,7.416667,18.416667,17.875,14.875,16.75,20.208333,12.125,12.833333,13.541667,8.916667,21.458333,10.875,12.333333,10.333333,16.583333,21.083333,13.625,19.833333,14.208333,21.291667,20.708333,16.625,13.166667,8.333333,13.583333,10.166667
2018-01-29,12.958333,13.666667,17.416667,9.625,20.0,19.208333,15.166667,17.666667,18.75,10.666667,12.0,15.5,7.916667,20.666667,16.166667,12.666667,8.541667,15.916667,20.333333,14.791667,18.75,13.25,20.833333,19.166667,16.583333,13.041667,7.958333,16.041667,9.75
2018-01-30,12.75,13.416667,14.916667,10.166667,20.791667,20.875,15.875,18.125,19.0,9.375,12.208333,17.291667,8.583333,21.0,16.416667,11.708333,11.875,16.375,20.666667,13.041667,19.25,13.416667,18.5,16.583333,16.416667,11.125,9.25,15.791667,10.208333
2018-01-31,14.25,14.5,14.75,10.125,21.25,20.875,14.25,19.75,20.166667,12.125,12.0,16.208333,8.458333,18.333333,18.458333,10.916667,9.583333,17.375,19.875,10.5,18.041667,12.0,18.041667,17.708333,13.958333,9.916667,10.333333,18.083333,13.166667
2018-02-01,14.708333,15.5,14.75,9.791667,20.583333,20.583333,14.916667,19.666667,19.333333,13.25,11.333333,17.0,7.875,17.666667,18.875,11.0,10.416667,18.583333,20.375,9.583333,14.75,12.166667,18.541667,18.0,12.666667,9.916667,11.291667,18.458333,13.416667
2018-02-02,14.416667,16.166667,14.5,9.708333,21.666667,21.416667,13.416667,18.75,20.208333,11.041667,11.583333,15.958333,5.541667,17.208333,19.708333,11.125,11.25,19.166667,18.708333,9.583333,15.791667,13.083333,19.375,17.083333,11.125,12.708333,12.375,18.916667,13.416667
2018-02-05,14.041667,17.875,14.0,8.416667,22.166667,21.0,13.875,18.916667,20.25,9.375,11.291667,15.791667,5.291667,16.375,21.0,10.333333,11.291667,19.083333,18.541667,10.5,15.75,13.416667,17.958333,16.208333,11.5,13.375,16.125,17.708333,13.541667
2018-02-06,13.25,18.416667,12.916667,8.666667,21.666667,21.625,14.083333,19.25,19.541667,8.625,10.791667,14.5,5.708333,15.75,20.166667,11.25,12.333333,18.625,17.458333,11.166667,15.208333,12.583333,18.125,17.416667,11.5,14.375,17.5,18.5,14.0
2018-02-07,14.083333,18.833333,12.75,9.75,21.291667,21.583333,13.583333,19.708333,20.875,9.875,12.291667,13.083333,5.666667,12.416667,20.0,10.625,12.75,20.666667,16.25,9.916667,14.833333,13.333333,19.125,17.416667,12.041667,12.541667,16.916667,18.208333,14.583333
2018-02-08,11.625,18.5,12.75,9.375,20.916667,22.0,14.5,19.083333,22.208333,12.666667,12.0,12.916667,6.083333,12.0,20.541667,10.083333,12.958333,20.25,15.791667,9.833333,12.458333,14.916667,19.333333,16.833333,11.333333,12.375,16.5,20.083333,15.083333
